Severity	Code	Description	Project	File	Line	Suppression State	Details
Error	LNK2001	unresolved external symbol "void __stdcall RtlAcquirePebLock_Detour(void)" (?RtlAcquirePebLock_Detour@@YGXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\config.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall RtlReleasePebLock_Detour(void)" (?RtlReleasePebLock_Detour@@YGXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\config.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK::SteamAPI::UpdateNumPlayers(void)" (?UpdateNumPlayers@SteamAPI@SK@@YGXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK_ExitProcess(unsigned int)" (?SK_ExitProcess@@YGXI@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\injection.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK_HookD3D8(void)" (?SK_HookD3D8@@YGXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK_HookD3D9(void)" (?SK_HookD3D9@@YGXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK_HookDDraw(void)" (?SK_HookDDraw@@YGXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK_OutputDebugStringA(char const *)" (?SK_OutputDebugStringA@@YGXPBD@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\log.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK_OutputDebugStringW(wchar_t const *)" (?SK_OutputDebugStringW@@YGXPB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\log.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK_SetGameMute(bool)" (?SK_SetGameMute@@YGX_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK_SetLastError(unsigned long)" (?SK_SetLastError@@YGXK@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol "void __stdcall SK_XInput_ZeroHaptics(int)" (?SK_XInput_ZeroHaptics@@YGXH@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "wchar_t * (__stdcall* GetCommandLineW_Original)(void)" (?GetCommandLineW_Original@@3P6GPA_WXZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "wchar_t const * __cdecl SK_DStorage_PriorityToStr(enum DSTORAGE_PRIORITY)" (?SK_DStorage_PriorityToStr@@YAPB_WW4DSTORAGE_PRIORITY@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_d3d11.obj	1		
Error	LNK2001	unresolved external symbol "wchar_t const * __cdecl SK_Steam_GetDLLPath(void)" (?SK_Steam_GetDLLPath@@YAPB_WXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "wchar_t const * __cdecl SK_Steam_PopupOriginToWStr(int)" (?SK_Steam_PopupOriginToWStr@@YAPB_WH@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\config.obj	1		
Error	LNK2001	unresolved external symbol "__int64 volatile SK_SteamAPI_CallbackRunCount" (?SK_SteamAPI_CallbackRunCount@@3_JC)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_steam.obj	1		
Error	LNK2001	unresolved external symbol "__int64 __cdecl SK::EOS::GetTicksRetired(void)" (?GetTicksRetired@EOS@SK@@YA_JXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_epic.obj	1		
Error	LNK2001	unresolved external symbol "__int64 __cdecl SK::Galaxy::GetTicksRetired(void)" (?GetTicksRetired@Galaxy@SK@@YA_JXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_galaxy.obj	1		
Error	LNK2001	unresolved external symbol "__int64 __cdecl SK::SteamAPI::GetCallbacksRun(void)" (?GetCallbacksRun@SteamAPI@SK@@YA_JXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTCloseAdapter	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTCreateAllocation	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTCreateContext	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTCreateDevice	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTCreateSynchronizationObject	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTDestroyAllocation	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTDestroyContext	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTDestroyDevice	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTDestroySynchronizationObject	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTEscape	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTGetContextSchedulingPriority	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTGetDeviceState	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTGetDisplayModeList	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTGetMultiPlaneOverlayCaps	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTGetMultisampleMethodList	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTGetRuntimeData	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTGetScanLine	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\framerate.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTGetSharedPrimaryHandle	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTLock	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTOpenAdapterFromGdiDisplayName	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTOpenAdapterFromHdc	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTOpenAdapterFromLuid	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTOpenResource	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTPresent	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTQueryAdapterInfo	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTQueryAllocationResidency	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTQueryResourceInfo	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTRender	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTSetAllocationPriority	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTSetContextSchedulingPriority	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTSetDisplayMode	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTSetDisplayPrivateDriverFormat	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTSetGammaRamp	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTSetVidPnSourceOwner	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTSignalSynchronizationObject	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTUnlock	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTWaitForSynchronizationObject	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _D3DKMTWaitForVerticalBlankEvent	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11.obj	1		
Error	LNK2001	unresolved external symbol _safe_crc32c	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_devctx_vftable.obj	1		
Error	LNK2001	unresolved external symbol _SK_NtLdr_LockLoaderLock@12	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\utility.obj	1		
Error	LNK2001	unresolved external symbol _SK_NtLdr_UnlockLoaderLock@8	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\utility.obj	1		
Error	LNK2001	unresolved external symbol _SteamAPI_ManualDispatch_Init_Detour	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\config.obj	1		
Error	LNK2001	unresolved external symbol _SteamAPI_UnregisterCallResult	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol _SymGetSearchPathW@12	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol _SymLoadModule@24	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol _SymSetExtendedOption@8	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol _WindowsCreateString@12	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol _WindowsCreateStringReference@16	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol _WindowsDeleteString@4	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol _WindowsGetStringRawBuffer@8	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol __imp__RoGetActivationFactory@12	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
